5.88284	1
5.90855	1
5.93426	1
5.95998	1
5.98567	0
6.01137	0
6.03709	0
6.06279	0
6.0885	0
6.11424	0
6.13995	0
6.16565	1
6.19138	1
6.21709	1
6.24282	1
6.26855	1
6.29426	1
6.31999	1
6.34571	1
6.37141	1
6.39715	1
6.42287	1
6.44856	1
6.47431	0
6.5	0
6.52569	0
6.55143	0
6.57712	0
6.60284	0
6.62855	0
6.65424	0
6.67995	0
6.70567	0
6.73136	0
6.75707	0
6.78281	0
6.8085	0
6.8342	0
6.85995	0
6.88565	1
6.91136	1
6.9371	1
6.9628	1
6.98853	1
7.01427	1
7.03998	1
7.06571	1
7.09141	0
7.11711	1
7.14284	1
7.16855	1
7.19425	1
7.21999	1
7.24569	0
7.27142	0
7.29713	0
7.32282	0
7.34854	1
7.37426	0
7.39997	0
7.42567	0
7.45139	1
7.47709	1
7.5028	1
7.52853	0
7.55424	0
7.57995	0
7.60569	0
7.6314	0
7.65714	0
7.68286	1
7.70857	0
7.73431	0
7.76002	0
7.78572	0
7.81146	0
7.83715	0
7.86283	0
7.88856	0
7.91426	1
7.93994	1
7.96569	1
7.99138	1
8.01711	1
8.04283	0
8.06853	0
8.09424	0
8.11998	0
8.14568	0
8.17138	0
8.19711	1
8.22282	1
8.24853	1
8.27426	1
8.29996	1
8.32569	1
8.35143	1
8.37714	1
8.40288	1
8.42858	0
8.45428	0
8.48002	1
8.50574	0
8.53142	0
8.55715	0
8.58285	0
8.60853	0
8.63428	0
8.65998	0
8.68566	0
8.7114	1
8.73709	0
8.76281	0
8.78853	0
8.81423	0
8.83992	1
8.86565	1
8.89134	1
8.91705	1
8.94278	1
8.96847	1
8.99417	1
9.01991	1
9.0456	0
9.0713	0
9.09704	0
9.12274	0
9.14843	0
9.17418	0
9.1999	0
9.22562	0
9.25135	1
9.27706	1
9.30279	1
9.32851	1
9.35421	0
9.37995	1
9.40565	1
9.43134	1
9.45708	0
9.48279	1
9.5085	1
9.53422	1
9.55991	1
9.58561	1
9.61132	0
9.637	0
9.66273	0
9.68845	0
9.71414	0
9.73985	0
9.76558	0
9.79127	0
9.81697	0
9.8427	0
9.8684	0
9.8941	0
9.91983	0
9.94555	0
9.97127	0
9.997	0
10.02271	0
10.04843	0
10.07415	0
10.09986	0
10.12561	0
10.15133	0
10.17701	1
10.20275	0
10.22845	0
10.25414	0
10.27988	0
10.30559	0
10.3313	0
10.35701	0
10.38269	0
10.40841	0
10.43412	0
10.45981	0
10.48552	0
10.51124	0
10.53693	0
10.56263	0
10.58835	0
10.61404	0
10.63975	0
10.66548	1
10.69117	0
10.71688	0
10.74262	1
10.76831	0
10.79401	0
10.81976	0
10.84545	1
10.87114	0
10.89689	0
10.9226	0
10.94832	0
10.97404	0
10.99975	1
11.02548	0
11.05119	0
11.0769	0
11.10264	1
11.12834	0
11.15403	0
11.17977	1
11.20546	1
11.23114	0
11.25688	0
11.28257	0
11.30827	0
11.33401	0
11.3597	0
11.38542	0
11.41113	0
11.43682	0
11.46253	1
11.48824	1
11.51394	1
11.53964	1
11.56537	1
11.59105	1
11.61676	1
11.64249	1
11.66818	1
11.69389	0
11.71963	0
11.74534	0
11.77104	0
11.79678	0
11.82248	0
11.8482	0
11.87392	0
11.89964	0
11.92538	0
11.95108	0
11.97679	0
12.00252	0
12.02824	0
12.05393	1
12.07966	0
12.10536	0
12.13107	0
12.15681	1
12.1825	0
12.20822	1
12.23394	1
12.25964	1
12.28534	1
12.31106	0
12.33675	0
12.36246	0
12.38818	0
12.41387	0
12.43958	0
12.46531	1
12.49101	0
12.51671	0
12.54244	0
12.56816	1
12.59385	1
12.61959	1
12.6453	1
12.67102	0
12.69675	0
12.72245	1
12.74819	0
12.77392	0
12.79961	0
12.82534	1
12.85104	0
12.87673	1
12.90246	0
12.92817	1
12.95385	1
12.97959	1
13.00528	1
13.031	0
13.05671	0
13.0824	0
13.10812	0
13.13383	0
13.15952	0
13.18523	0
13.21096	0
13.23664	0
13.26235	1
13.28807	0
13.31377	0
13.33947	0
13.36519	0
13.39089	0
13.41659	0
13.44231	0
13.46801	1
13.4937	1
13.51943	1
13.54513	0
13.57083	1
13.59656	1
13.62226	1
13.64795	1
13.67371	0
13.69942	0
13.72515	1
13.75088	0
13.77659	0
13.80231	0
13.82803	0
13.85373	0
13.87945	0
13.90516	0
13.93085	0
13.95657	0
13.98229	0
14.00797	0
14.03371	0
14.05939	0
14.08509	0
14.11084	0
14.13652	0
14.16223	0
14.18793	0
14.21362	0
14.23933	0
14.26504	0
14.29073	0
14.31642	0
14.34215	0
14.36785	0
14.39356	0
14.41929	0
14.44497	0
14.47068	1
14.49642	0
14.5221	1
14.54782	1
14.57355	0
14.59925	0
14.62494	0
14.65066	0
14.67635	1
14.70206	1
14.72778	0
14.75348	1
14.77919	1
14.8049	1
14.83061	0
14.85634	0
14.88206	0
14.90777	0
14.93349	0
14.95921	0
14.98492	0
15.01064	0
15.03635	0
15.06206	0
15.08778	1
15.11348	1
15.13918	0
15.16493	0
15.19062	1
15.21629	1
15.24204	0
15.26773	0
15.29341	0
15.31913	1
15.34483	1
15.37052	1
15.39627	0
15.42195	1
15.44764	1
15.47338	1
15.49908	1
15.52479	0
15.55052	0
15.5762	0
15.60191	1
15.62763	1
15.65333	1
15.67902	1
15.70476	1
15.73045	1
15.75616	1
15.78189	0
15.8076	0
15.8333	1
15.85903	1
15.88474	1
15.91048	0
15.9362	0
15.96191	0
15.98763	0
16.01335	0
16.03905	0
16.06479	0
16.09048	0
16.11619	0
16.14193	0
16.16763	0
16.19332	0
16.21907	0
16.24475	0
16.27047	0
16.29618	0
16.32187	0
16.34757	0
16.37328	0
16.39897	0
16.42468	0
16.45039	0
16.47608	0
16.50179	0
16.52749	0
16.55318	0
16.57889	1
16.6046	0
16.63028	0
16.65596	1
16.6817	1
16.70739	1
16.73312	0
16.75883	0
16.78452	0
16.81024	0
16.83595	1
16.86164	1
16.88735	1
16.91309	1
16.93879	0
16.96449	0
16.99022	0
17.01592	0
17.04162	1
17.06734	1
17.09305	0
17.11875	1
17.14449	1
17.17019	1
17.19594	0
17.22166	0
17.24737	0
17.2731	0
17.29882	0
17.32452	0
17.35025	0
17.37596	0
17.40165	1
17.4274	0
17.45308	1
17.4788	1
17.50451	1
17.53021	1
17.55592	1
17.58162	0
17.60731	0
17.63302	0
17.65873	1
17.68443	1
17.71014	0
17.73586	0
17.76154	0
17.78724	0
17.81297	0
17.83866	0
17.86436	0
17.89008	0
17.91577	0
17.94147	0
17.96719	0
17.99288	0
18.01859	1
18.04432	0
18.07002	0
18.09571	0
18.12144	1
18.14712	0
18.17282	0
18.19856	0
18.22425	0
18.24997	0
18.27571	0
18.30143	0
18.32716	0
18.35289	0
18.37859	1
18.40432	1
18.43003	1
18.45573	1
18.48147	1
18.50718	0
18.53287	1
18.55859	1
18.58429	1
18.60998	1
18.6357	1
18.66141	1
18.68709	0
18.71282	0
18.73853	0
18.76424	0
18.78995	0
18.81564	1
18.84135	1
18.86707	1
18.89277	0
18.91847	0
18.94421	0
18.96989	0
18.99561	0
19.02134	0
19.04704	0
19.07273	0
19.09846	0
19.12418	0
19.14988	0
19.17562	0
19.20132	0
19.22707	0
19.25279	0
19.27848	0
19.30422	1
19.32994	1
19.35564	1
19.38137	1
19.40707	1
19.43276	1
19.4585	1
19.4842	0
19.50988	0
19.53563	0
19.56132	0
19.58704	0
19.61275	0
19.63844	0
19.66416	0
19.68989	0
19.71559	0
19.74129	0
19.76703	0
19.79272	0
19.81842	0
19.84415	0
19.86987	0
19.89558	0
19.92133	0
19.94703	0
19.97276	0
19.99848	0
20.0242	0
20.04993	0
20.07565	0
20.10135	0
20.12709	0
20.15279	0
20.1785	0
20.20424	0
20.22994	0
20.25565	0
20.28139	0
20.30708	0
20.33279	0
20.35852	0
20.38421	1
20.40992	0
20.43565	0
20.46136	0
20.48711	1
20.51282	1
20.53853	0
20.56427	0
20.58998	0
20.61569	1
20.64143	1
20.66714	0
20.69283	0
20.71856	0
20.74426	0
20.76994	0
20.79567	0
20.82137	0
20.84704	0
20.87278	0
20.89848	0
20.92418	1
20.94991	1
20.97561	1
21.00133	0
21.02705	0
21.05274	0
21.07844	0
21.10418	0
21.12987	0
21.15558	0
21.1813	0
21.207	0
21.23271	0
21.25845	0
21.28416	0
21.30988	1
21.33561	1
21.36133	0
21.38704	0
21.41276	0
21.43847	1
21.4642	1
21.48991	1
21.51561	1
21.54135	0
21.56707	0
21.59277	0
21.6185	0
21.64419	0
21.66991	0
21.69564	0
21.72134	1
21.74704	0
21.77278	0
21.79847	0
21.82417	0
21.8499	0
21.87559	1
21.9013	1
21.92703	0
21.95274	1
21.97844	1
22.00419	0
22.0299	0
22.05562	0
22.08134	0
22.10707	1
22.1328	1
22.1585	0
22.1842	0
22.20995	0
22.23565	1
22.26135	0
22.28709	0
22.31279	0
22.3385	1
22.36425	1
22.38994	0
22.41565	0
22.44137	0
22.46707	0
22.49277	0
22.5185	0
22.54421	0
22.56992	0
22.59566	0
22.62137	0
22.64709	0
22.67282	0
22.69852	1
22.72426	1
22.74998	1
22.77569	1
22.80144	0
22.82714	1
22.85281	1
22.87853	1
22.90422	1
22.92992	1
22.95566	1
22.98135	0
23.00708	0
23.03278	0
23.05846	1
23.08413	0
23.10988	0
23.13558	0
23.16129	1
23.187	0
23.21269	0
23.2384	0
23.26412	0
23.2898	0
23.31552	0
23.34125	0
23.36693	0
23.39265	1
23.41837	1
23.44408	1
23.46977	0
23.4955	0
23.5212	0
23.54688	0
23.5726	1
23.5983	0
23.624	1
23.64975	1
23.67546	1
23.70119	1
23.72692	0
23.75263	1
23.77837	1
23.80407	1
23.82979	1
23.85552	0
23.88123	0
23.90692	0
23.93265	0
23.95834	0
23.98403	0
24.00976	0
24.03546	0
24.06115	0
24.08689	0
24.11258	0
24.13826	0
24.164	0
24.1897	1
24.21541	1
24.24112	0
24.26681	0
24.29253	0
24.31824	0
24.34394	0
24.36965	0
24.39538	0
24.42107	0
24.44678	0
24.47251	0
24.49821	1
24.52389	1
24.54963	0
24.57532	1
24.60102	0
24.62675	0
24.65246	1
24.67815	0
24.70388	0
24.72957	0
24.75526	0
24.781	0
24.80669	0
24.83241	0
24.85813	0
24.88384	0
24.90957	0
24.93529	0
24.96099	0
24.98671	0
25.01241	0
25.03811	0
25.06385	1
25.08956	1
25.11525	0
25.14097	1
25.16667	0
25.19236	1
25.2181	1
25.24379	0
25.26948	0
25.2952	0
25.3209	0
25.34661	0
25.37234	0
25.39804	0
25.42375	0
25.44947	0
25.47516	0
25.50087	0
25.5266	0
25.55229	0
25.57799	0
25.60371	0
25.62939	0
25.6551	0
25.68084	0
25.70654	0
25.73223	0
25.75795	0
25.78364	1
25.80935	1
25.83507	1
25.86076	1
25.88647	1
25.91222	0
25.93791	1
25.96365	0
25.98938	0
26.01508	0
26.0408	0
26.06651	0
26.09221	0
26.11795	0
26.14364	0
26.16936	1
26.19508	0
26.22078	1
26.24648	1
26.27221	1
26.29791	0
26.3236	0
26.34934	1
26.37504	1
26.40074	1
26.42646	1
26.45216	0
26.47786	1
26.50357	1
26.52926	1
26.55497	0
26.58067	0
26.60637	0
26.63208	0
26.6578	0
26.68348	0
26.70919	0
26.73492	0
26.7606	0
26.78632	0
26.81205	0
26.83775	0
26.86345	0
26.88917	0
26.91488	0
26.94058	0
26.96631	0
26.99201	1
27.0177	1
27.04345	1
27.06915	1
27.09488	1
27.1206	1
27.14631	1
27.17203	1
27.19774	0
27.22345	0
27.24918	0
27.27489	0
27.30059	0
27.32631	0
27.35201	0
27.3777	0
27.40346	1
27.42914	1
27.45482	1
27.48057	1
27.50627	1
27.53198	1
27.55769	1
27.58338	1
27.60909	1
27.63482	1
27.6605	0
27.6862	0
27.71193	0
27.73764	0
27.76335	0
27.78906	0
27.81475	0
27.84047	1
27.8662	1
27.89189	1
27.91759	1
27.94332	1
27.96902	0
27.99472	0
28.02046	0
28.04616	0
28.0719	0
28.09763	0
28.12334	0
28.14908	0
28.17477	0
28.20048	0
28.22621	0
28.2519	0
28.27761	0
28.30334	0
28.32905	1
28.35473	1
28.38048	0
28.40618	0
28.43189	0
28.45759	0
28.48328	0
28.509	0
28.5347	0
28.5604	0
28.58611	0
28.61183	0
28.63753	0
28.66323	0
28.68895	0
28.71464	0
28.74035	1
28.76606	1
28.79176	1
28.81747	0
28.8432	0
28.86889	1
28.89458	0
28.92031	0
28.94603	0
28.97172	0
28.99746	0
29.02318	1
29.04889	1
29.07462	1
29.10032	1
29.12606	1
29.15177	1
29.17748	1
29.20322	1
29.22893	0
29.25462	1
29.28035	1
29.30605	0
29.33173	0
29.35746	0
29.38316	0
29.40885	0
29.43457	0
29.46027	0
29.48595	0
29.51171	0
29.53739	0
29.5631	1
29.58881	1
29.6145	1
29.64021	1
29.66592	1
29.69161	1
29.7173	1
29.74303	1
29.76872	1
29.79443	1
29.82014	1
29.84583	0
29.87154	1
29.89727	1
29.92295	1
29.94865	1
29.97437	1
30.00006	1
30.02577	1
30.05149	1
30.07719	1
30.1029	1
30.12861	0
30.1543	0
30.18002	0
30.20575	1
30.23144	1
30.25713	1
30.28287	1
30.30858	0
30.33429	1
30.36002	0
30.38572	1
30.41145	0
30.43717	0
30.46288	0
30.4886	0
30.51431	0
30.54002	0
30.56576	0
30.59146	0
30.61716	0
30.64289	0
30.6686	1
30.69428	1
30.72	1
30.74571	0
30.77139	0
30.79713	0
30.82283	0
30.84855	0
30.87428	0
30.89996	1
30.92566	0
30.9514	0
30.97708	0
31.00277	0
31.0285	0
31.0542	0
31.07991	0
31.10564	0
31.13133	0
31.15704	0
31.18276	0
31.20847	0
31.23417	0
31.25989	0
31.28559	0
31.31128	0
31.33703	0
31.36275	0
31.38848	0
31.4142	0
31.43991	0
31.46563	0
31.49133	1
31.51705	1
31.54278	1
31.56848	1
31.59418	0
31.61991	0
31.6456	0
31.67129	0
31.69702	0
31.72272	0
31.74841	0
31.77415	0
31.79985	0
31.82556	0
31.85128	0
31.87697	0
31.90268	0
31.92841	0
31.95411	0
31.97983	0
32.00557	0
32.03126	0
32.05696	0
32.08267	1
32.10836	1
32.13407	1
32.15979	0
32.1855	0
32.21121	1
32.23694	1
32.26264	1
32.28837	0
32.3141	0
32.33979	0
32.36553	1
32.39124	1
32.41695	1
32.4427	1
32.46841	1
32.49409	0
32.51982	0
32.54552	0
32.57121	0
32.59695	1
32.62265	1
32.64837	1
32.67406	0
32.69976	1
32.72547	1
32.75118	1
32.77687	1
32.80257	0
32.82829	0
32.854	1
32.8797	0
32.90542	0
32.93111	0
32.95683	0
32.98256	0
33.00826	0
33.03397	0
33.0597	0
33.0854	0
33.1111	0
33.13685	0
33.16257	0
33.18829	0
33.21401	0
33.23971	1
33.26545	0
33.29116	0
33.31686	0
33.3426	0
33.36831	1
33.394	0
33.41974	0
33.44543	0
33.47111	0
33.49686	1
33.52254	0
33.54827	1
33.57397	1
33.59966	1
33.62537	0
33.6511	0
33.67678	0
33.70249	1
33.7282	1
33.75388	0
33.77959	0
33.80532	0
33.83103	0
33.85674	0
33.88247	0
33.90816	0
33.93386	0
33.95959	0
33.98528	0
34.01099	0
34.03671	0
34.06239	1
34.0881	0
34.11383	0
34.13953	0
34.16525	1
34.19098	1
34.2167	0
34.24242	0
34.26814	1
34.29384	1
34.31957	1
34.34528	1
34.37099	0
34.39672	1
34.42242	1
34.44812	0
34.47385	0
34.49955	0
34.52523	0
34.55097	0
34.57666	0
34.60234	0
34.62806	0
34.65376	1
34.67948	1
34.7052	0
34.73089	0
34.7566	0
34.78233	0
34.80801	1
34.83373	0
34.85945	1
34.88515	1
34.91085	0
34.93657	0
34.96227	0
34.98796	0
35.01369	1
35.0394	1
35.06508	1
35.0908	1
35.11651	0
35.14223	1
35.16797	1
35.19368	0
35.21941	1
35.24514	0
35.27083	0
35.29656	0
35.32226	0
35.34796	0
35.37369	0
35.3994	0
35.42511	0
35.45084	1
35.47656	0
35.50224	1
35.52799	1
35.55369	1
35.5794	0
35.60511	1
35.6308	0
35.65651	0
35.68223	1
35.70792	1
35.73363	0
35.75935	1
35.78504	1
35.81075	1
35.83646	1
35.86216	1
35.88786	0
35.91359	0
35.93929	0
35.96499	1
35.99071	1
36.0164	1
36.04211	0
36.06785	1
36.09357	1
36.11927	0
36.145	0
36.17073	0
36.19646	0
36.22216	0
36.24788	0
36.27361	0
36.2993	0
36.325	0
36.35073	0
36.37644	0
36.40214	0
36.42786	0
36.45357	0
36.47926	0
36.505	0
36.5307	0
36.55641	0
36.58215	0
36.60784	1
36.63356	1
36.65927	1
36.68496	1
36.71066	0
36.7364	0
36.7621	0
36.78781	1
36.81353	0
36.83924	0
36.86493	0
36.89067	0
36.91638	0
36.94211	0
36.96784	0
36.99355	0
37.01928	0
37.045	0
37.07071	0
37.09645	0
37.12215	0
37.14783	0
37.17358	0
37.19927	0
37.22498	0
37.2507	1
37.27639	0
37.3021	0
37.32782	0
37.3535	0
37.37921	0
37.40492	0
37.43061	0
37.4563	1
37.48202	1
37.50771	1
37.53342	0
37.55914	0
37.58484	0
37.61053	1
37.63625	1
37.66196	1
37.68767	0
37.7134	0
37.73911	0
37.7648	0
37.79052	0
37.81623	0
37.84191	0
37.86765	1
37.89336	0
37.91908	0
37.94481	0
37.97053	1
37.99625	1
38.02196	1
38.04768	0
38.07342	0
38.09913	0
38.12483	0
38.15055	1
38.17627	1
38.20195	0
38.22769	1
38.25339	1
38.27906	1
38.30482	1
38.33051	1
38.35623	1
38.38197	1
38.40764	0
38.43334	0
38.45907	0
38.48477	0
38.51048	0
38.5362	0
38.56189	0
38.5876	0
38.61332	1
38.63901	1
38.66471	0
38.69043	1
38.71613	0
38.74184	1
38.76757	1
38.79328	0
38.81899	0
38.84472	0
38.87043	0
38.89614	1
38.92186	1
38.94758	1
38.9733	0
38.999	0
39.02471	0
39.05043	0
39.07613	0
39.10183	1
39.12756	0
39.15328	0
39.17896	0
39.20472	0
39.23042	1
39.25613	1
39.28185	1
39.30754	0
39.33324	0
39.35896	1
39.38465	1
39.41034	0
39.43605	0
39.46175	0
39.48744	1
39.51316	1
39.53885	1
39.56456	1
39.59029	0
39.61599	0
39.6417	1
39.66743	1
39.69313	1
39.71883	1
39.74455	1
39.77024	1
39.79594	1
39.82167	0
39.84737	0
39.87307	0
39.89882	0
39.92452	0
39.95025	0
39.97598	0
40.00169	1
40.02744	0
40.05314	0
40.07885	0
40.10458	1
40.13029	0
40.15598	0
40.1817	0
40.20741	1
40.23308	0
40.25881	0
40.28451	0
40.3102	0
40.33592	1
40.36163	1
40.3873	1
40.41302	1
40.43872	0
40.46442	0
40.49017	0
40.51585	0
40.54156	0
40.56728	0
40.59298	0
40.61868	0
40.64441	0
40.67009	1
40.69581	1
40.72153	1
40.74722	0
40.77292	0
40.79865	0
40.82433	0
40.85002	0
40.87574	0
40.90142	0
40.92714	0
40.95285	0
40.97855	0
41.00425	1
41.02998	0
41.05568	1
41.08138	1
41.1071	1
41.13279	0
41.15848	1
41.1842	1
41.20989	1
41.23558	1
41.26132	1
41.28702	1
41.31273	1
41.33847	0
41.36418	0
41.3899	1
41.41562	1
41.44132	0
41.46703	0
41.49274	0
41.51846	0
41.5442	0
41.5699	0
41.5956	0
41.62133	0
41.64703	1
41.67272	0
41.69846	0
41.72416	0
41.74984	1
41.77559	1
41.80129	1
41.827	0
41.85273	1
41.87841	0
41.90411	0
41.92984	0
41.95552	1
41.98122	0
42.00694	0
42.03262	1
42.05833	0
42.08405	0
42.10973	1
42.13544	1
42.16117	0
42.18687	0
42.21257	0
42.23828	1
42.26399	1
42.2897	0
42.31541	0
42.34111	1
42.36681	0
42.39253	0
42.41822	0
42.44392	0
42.46966	0
42.49537	0
42.52107	0
42.54681	0
42.57253	0
42.59825	0
42.62397	0
42.64966	0
42.6754	0
42.70111	0
42.72681	0
42.75256	1
42.77826	1
42.80396	1
42.82971	1
42.85541	1
42.88113	1
42.90686	1
42.93256	1
42.95826	0
42.98398	0
43.00967	0
43.03539	0
43.06112	0
43.08681	0
43.11254	0
43.13825	0
43.16396	0
43.18968	1
43.2154	0
43.24112	0
43.26684	0
43.29256	0
43.31827	0
43.34401	0
43.36971	1
43.39543	0
43.42117	0
43.44686	0
43.47256	0
43.4983	0
43.52399	0
43.54971	0
43.57542	0
43.60112	0
43.62683	0
43.65255	1
43.67826	1
43.70397	1
43.72971	1
43.75541	0
43.78111	0
43.80684	0
43.83255	1
43.85826	1
43.88399	0
43.90969	0
43.9354	0
43.96114	0
43.98684	0
44.01257	0
44.03828	0
44.06398	1
44.08971	0
44.11543	1
44.14113	1
44.16688	1
44.19257	0
44.21825	0
44.24399	0
44.26969	0
44.29539	0
44.32111	0
44.3468	0
44.3725	0
44.39823	0
44.42391	0
44.44962	0
44.47534	1
44.50103	1
44.52674	0
44.55247	1
44.57818	0
44.60388	0
44.62961	0
44.65529	1
44.681	0
44.70672	1
44.73242	0
44.75811	0
44.78383	0
44.80952	1
44.83522	1
44.86095	0
44.88664	0
44.91234	0
44.93807	0
44.96377	0
44.98949	1
45.01521	1
45.04094	0
45.06665	0
45.09236	1
45.11808	0
45.14381	0
45.16951	0
45.19521	0
45.22095	0
45.24665	0
45.27235	1
45.29811	1
45.32381	1
45.34951	1
45.37523	0
45.40091	0
45.42662	0
45.45235	1
45.47805	1
45.50376	0
45.52948	0
45.55518	0
45.58089	0
45.60662	0
45.63231	0
45.658	0
45.68373	0
45.70943	0
45.73514	1
45.76089	0
45.7866	0
45.81234	0
45.83806	0
45.86376	0
45.88949	1
45.91519	1
45.9409	1
45.96663	0
45.99232	0
46.01802	1
46.04376	0
46.06945	0
46.09516	0
46.1209	0
46.1466	1
46.17227	0
46.19799	0
46.22369	0
46.24937	0
46.27512	0
46.30082	0
46.32652	0
46.35224	0
46.37794	0
46.40364	0
46.42936	0
46.45505	1
46.48074	1
46.50647	0
46.53217	1
46.55789	0
46.58362	0
46.60931	0
46.63502	0
46.66077	0
46.68647	0
46.71219	0
46.73791	0
46.76361	0
46.78934	0
46.81505	0
46.84076	0
46.86647	0
46.89219	0
46.9179	0
46.94363	0
46.96934	0
46.99504	0
47.02079	0
47.04649	0
47.07217	1
47.09793	1
47.12362	0
47.14932	0
47.17504	0
47.20072	0
47.22644	0
47.25216	0
47.27787	1
47.30357	0
47.32928	0
47.35498	0
47.3807	0
47.40642	1
47.43213	0
47.45782	0
47.48356	0
47.50927	0
47.53499	0
47.56072	0
47.58644	0
47.61216	0
47.63788	0
47.66358	0
47.6893	0
47.715	0
47.74072	0
47.76644	0
47.79214	0
47.81784	0
47.84358	1
47.86927	0
47.89497	0
47.92072	0
47.94641	0
47.97212	0
47.99784	0
48.02353	0
48.04923	0
48.07495	1
48.10064	1
48.12634	1
48.15206	0
48.17774	0
48.20341	0
48.22914	0
48.25484	0
48.28055	0
48.30627	0
48.33195	1
48.35768	1
48.38341	0
48.4091	1
48.43481	0
48.46052	0
48.48621	0
48.5119	0
48.53762	0
48.56333	0
48.58904	0
48.61475	0
48.64043	0
48.66615	0
48.69186	0
48.71755	1
48.74326	1
48.76899	0
48.79467	0
48.82037	0
48.84611	0
48.87181	1
48.89753	1
48.92326	1
48.94896	1
48.97469	1
49.0004	1
49.0261	1
49.05182	0
49.07753	1
49.10322	1
49.12895	1
49.15465	1
49.18036	0
49.20608	0
49.23178	0
49.2575	0
49.28323	0
49.30894	0
49.33463	1
49.36037	1
49.38607	0
49.41178	1
49.43751	1
49.4632	0
49.48891	0
49.51462	0
49.54031	0
49.56603	1
49.59177	0
49.61747	0
49.64317	0
49.66889	0
49.69459	0
49.72027	0
49.74601	1
49.77172	1
49.79741	1
49.82316	1
49.84886	1
49.8746	0
49.90032	0
49.92603	0
49.95177	0
49.97748	0
50.00319	1
50.02893	1
50.05464	1
50.08034	1
50.10606	1
50.13176	1
50.15744	1
50.18317	1
50.20887	1
50.23459	1
50.26031	1
50.28602	1
50.31173	0
50.33744	0
50.36314	0
50.38885	0
50.41459	0
50.44027	0
50.46599	0
50.49171	1
50.51743	1
50.54314	0
50.56887	0
50.59458	1
50.62032	1
50.64602	0
50.67173	0
50.69746	0
50.72315	0
50.74886	0
50.77459	1
50.80029	0
50.826	0
50.85172	0
50.87742	1
50.90311	0
50.92886	0
50.95454	0
50.98023	0
51.00595	1
51.03165	0
51.05733	1
51.08308	1
51.10878	1
51.13448	0
51.1602	0
51.18589	0
51.2116	0
51.23732	0
51.26302	0
51.28872	1
51.31444	1
51.34011	1
51.36583	1
51.39154	1
51.41723	1
51.44292	1
51.46865	1
51.49436	0
51.52006	1
51.54577	1
51.57146	0
51.59717	0
51.62288	0
51.64857	0
51.67427	0
51.69998	0
51.72567	0
51.75137	0
51.7771	0
51.80278	0
51.82848	0
